image_id	filename	label	path	mean_r	mean_g	mean_b	std_r	std_g	std_b	mean_intensity	std_intensity	entropy	edge_density	nuclei_count	nuclei_density	nuclear_area_fraction	mean_nucleus_area	median_nucleus_area	std_nucleus_area	mean_nucleus_eccentricity	mean_nucleus_solidity	mean_nucleus_perimeter	dist_norm	dist_tum	progression_score	UMAP1	UMAP2
TUM-TCGA-CEPQLGTW	TUM-TCGA-CEPQLGTW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CEPQLGTW.tif	207.0133131377551	170.79328762755102	200.90238360969389	37.332308710461774	61.61628069836469	41.13751861206751	192.90299479166663	46.39563622615791	4.4613323793547535	0.1000079719387755	70	0.0013950892857142	0.2249083227040816	161.21428571428572	38.5	733.0824918083357	0.8790615062736273	0.7027772868435574	59.13350852470086	5.281492763666283	6.380012335643179	0.45289975167776825	11.477631	2.8742895
TUM-TCGA-CERNHKCC	TUM-TCGA-CERNHKCC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CERNHKCC.tif	182.8866191007653	118.1449896364796	165.86144770408163	39.7440847764078	51.77262962011973	37.139487523266766	155.6310188137755	41.97671617390039	4.979197715261178	0.1000079719387755	39	0.0007772640306122	0.3024154974489796	389.0769230769231	65.0	880.1098819688656	0.8736828451008375	0.6929026350902351	134.38598246807393	3.298899913603736	1.878143915389433	0.6372169181046523	6.012462	4.396855
TUM-TCGA-CFEKSGVQ	TUM-TCGA-CFEKSGVQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CFEKSGVQ.tif	161.34867267219389	96.29880819515306	151.25631776147958	37.02591776052616	38.5831256467972	29.32404343916852	136.30126620960883	34.255797967645044	4.821318463412936	0.1000079719387755	42	0.0008370535714285	0.4431600765306122	529.4285714285714	43.0	1871.24893539884	0.8053364148902465	0.7474557547420948	166.39412053447012	5.864119566401183	3.3004214474779374	0.6398705137027969	3.1553464	4.4934535
TUM-TCGA-CFPEWHCA	TUM-TCGA-CFPEWHCA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CFPEWHCA.tif	191.0559430803572	154.1863639987245	185.8977399553572	58.6187298738513	84.55187153101627	61.00371636278211	177.04668234481295	67.73947117100793	4.299322827510292	0.0999681122448979	14	0.0002790178571428	0.3617665816326531	1296.571428571429	103.5	3836.069914346596	0.8911991895221287	0.7571081314472876	181.3095907122869	9.067706077111712	8.842174695404085	0.5062962837266265	7.468508	8.167357
TUM-TCGA-CFVTNRDA	TUM-TCGA-CFVTNRDA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CFVTNRDA.tif	172.36880181760205	105.37149234693878	158.11350047831633	36.71494208499848	35.82396589795866	27.76615054714054	145.2845982142857	32.74352746589769	4.894075605770396	0.1000079719387755	98	0.001953125	0.2809111926020408	143.8265306122449	57.5	239.1623573509796	0.8314257090239652	0.6321180296247234	84.49351271050804	5.559949050824626	4.4898085207800635	0.5532421067085346	1.6788448	0.29169887
TUM-TCGA-CGAEMKIM	TUM-TCGA-CGAEMKIM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CGAEMKIM.tif	170.82332190688774	116.04450334821428	161.25265066964286	52.05093581539435	69.8608198653902	50.67887859257157	149.37349197491497	56.87384312701401	4.967482307426401	0.0999681122448979	25	0.0004982461734693	0.4346301020408163	872.32	144.0	1578.553254597386	0.8238528149564981	0.685225070256157	220.635151391472	6.044826323059131	4.817738558541622	0.5564824135870514	6.7279572	7.149786
TUM-TCGA-CGIVGFIV	TUM-TCGA-CGIVGFIV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CGIVGFIV.tif	171.67261240433675	104.4506536989796	156.86134805484693	37.9259847775661	38.037501482408224	29.449665744596533	144.32820471938777	34.458742503181256	4.929618282127275	0.1000079719387755	73	0.0014548788265306	0.3124800701530612	214.78082191780825	46.0	464.7381424007117	0.8811004392396639	0.6532022765617729	119.5194053452402	5.099915942322014	3.458964163323974	0.5958625286686493	1.1765412	0.64666796
TUM-TCGA-CGYPECGP	TUM-TCGA-CGYPECGP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CGYPECGP.tif	178.2313855229592	117.98445471938776	163.25013950892858	45.5758794354398	62.27935764573338	44.9149763445153	153.1553265837585	50.31512357262403	5.013005549346538	0.0999880420918367	33	0.0006576849489795	0.4272560586734694	649.6363636363636	68.0	1931.9151248403168	0.8143918434772804	0.7067829504137567	162.84154960752954	3.996942864347102	2.5002610938204044	0.6151789123570031	6.585475	6.536613
TUM-TCGA-CHCPSNDQ	TUM-TCGA-CHCPSNDQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CHCPSNDQ.tif	151.44678730867346	80.6889349489796	136.0221022002551	31.009222264929644	24.614067072413253	21.135505482701983	122.71927481930274	25.08450213482033	4.597683215117366	0.0999880420918367	57	0.0011360012755102	0.4635483099489796	408.05263157894734	107.0	825.4695722882683	0.7887703701443791	0.7465142834843927	134.41242935604512	8.597607776933655	6.3754129216200015	0.5742066313822805	2.2089953	3.9745378
TUM-TCGA-CHLPPLAM	TUM-TCGA-CHLPPLAM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CHLPPLAM.tif	172.46984614158163	106.11668925382654	158.2902383609694	36.5394082564574	36.10610233030788	28.44646999801836	145.62559125212584	33.1152137965025	4.906402738869792	0.1000079719387755	94	0.0018734056122448	0.3026945153061224	161.5744680851064	55.5	261.6346929205121	0.840029963821662	0.6371548284601904	95.87113992501077	5.396223929433946	4.21396435808783	0.5615107392266812	1.7081275	0.2997235
TUM-TCGA-CHMYWLYC	TUM-TCGA-CHMYWLYC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CHMYWLYC.tif	169.56720344387756	103.6048509247449	155.89839764030611	37.21048032398976	37.26738129318919	29.181403145227275	143.0234840029762	33.90135336414998	4.919796301585033	0.1000079719387755	86	0.0017139668367346	0.3106265943877551	181.2325581395349	58.0	304.49094668706675	0.858095314830818	0.6257350681212608	106.12261689791896	5.516104381686739	4.03735241206439	0.5773935551050796	1.3882233	0.4490204
TUM-TCGA-CHPDPVEF	TUM-TCGA-CHPDPVEF.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CHPDPVEF.tif	175.5881497130102	117.20585538903062	163.9505540497449	39.961040625757015	50.37739522772074	37.65427193461333	152.24818638392856	42.15811810185225	5.089386017292346	0.1000079719387755	22	0.000438456632653	0.3141741071428571	716.5454545454545	98.5	1832.7088924042248	0.8430557571080743	0.7862122381512539	161.06167018260692	3.773737049728763	2.5389495902897403	0.5978020555947795	5.3807154	4.6317906
TUM-TCGA-CHYVIEYT	TUM-TCGA-CHYVIEYT.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CHYVIEYT.tif	154.4900749362245	86.88133769132654	140.7500996492347	40.78610741492729	43.16015358769165	33.89133044844895	127.37383742559524	38.55769345659495	4.904117324822979	0.1000079719387755	22	0.000438456632653	0.4559948979591837	1040.0	56.5	3982.8318614226782	0.7992805834353469	0.6888114422532631	336.669119577711	7.720431331082474	4.786657550604271	0.6172844379787659	3.953055	6.017108
TUM-TCGA-CIFWSCDL	TUM-TCGA-CIFWSCDL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CIFWSCDL.tif	185.69425621811223	124.24390146683672	169.51612324617346	41.96980173298915	55.03812836802862	39.71409726545235	159.81809364370747	44.90515289102105	5.090851565212761	0.0999481823979591	20	0.0003985969387755	0.3440090880102041	863.05	70.0	2896.39832334919	0.8198489840374684	0.7003123390256256	246.76896090313443	5.918275445486841	4.933836027632066	0.5453570450457161	5.102574	1.0137794
TUM-TCGA-CIHCFRSL	TUM-TCGA-CIHCFRSL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CIHCFRSL.tif	169.03758769132654	105.92914939413264	158.37057557397958	36.6801007268768	42.351684277660766	30.586625894811835	144.44577088647958	35.666756691821085	4.804416679214986	0.0999681122448979	43	0.0008569834183673	0.4444355867346938	518.6046511627907	86.0	1270.348846788356	0.8423657062917616	0.6941582638398854	175.39697379336184	5.818624501208225	3.5081274208284063	0.6238639721359335	3.1369646	2.2180893
TUM-TCGA-CITTSMGT	TUM-TCGA-CITTSMGT.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CITTSMGT.tif	180.9098573022959	119.3903659119898	167.0129942602041	37.001149795488566	43.748056376032544	32.04658497022411	155.7710724914966	36.86305563505427	4.9791684098600175	0.1000079719387755	73	0.0014548788265306	0.2743542729591837	188.57534246575344	83.0	318.6635154898263	0.8579736715473462	0.6995665740388464	91.27186834167736	3.3256819731146536	2.8130505938562926	0.541753845249469	3.1269214	0.9331087
TUM-TCGA-CKCCYVFC	TUM-TCGA-CKCCYVFC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CKCCYVFC.tif	183.32240513392856	133.06979432397958	173.2116151147959	46.550806094779375	71.13494861729713	50.17221836980882	163.2012715242347	55.53094458472759	4.789371364733116	0.1000079719387755	16	0.0003188775510204	0.429508131377551	1346.9375	104.0	4276.999787654162	0.8316336910539979	0.7375277088184093	270.0669100123492	5.972333301313388	4.825660448360139	0.5530965695821003	7.1680584	7.8878393
TUM-TCGA-CKQKNVTM	TUM-TCGA-CKQKNVTM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CKQKNVTM.tif	190.7975725446429	144.37300701530611	182.2764668367347	44.32762834724974	65.317004531813	44.89715937254149	172.48234879889452	50.91529257166707	4.709623432044669	0.1000079719387755	42	0.0008370535714285	0.3143534757653061	375.54761904761904	105.5	756.3421750951511	0.8415522716277544	0.6798318269937158	152.40632592934415	3.587373195354474	3.6022411237082537	0.4989660134957199	8.993883	5.46892
TUM-TCGA-CKVHCAAL	TUM-TCGA-CKVHCAAL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CKVHCAAL.tif	173.0251315369898	106.43249760841836	158.2041613520408	39.02804738548228	43.64079240055168	31.98615029677921	145.88726349914964	37.39037306959168	4.926630160083231	0.1000079719387755	45	0.0008968431122448	0.3967036033163265	442.3333333333333	118.0	1157.5607879406498	0.8203475966307592	0.7344983066877605	150.46514982453743	4.1977640550901345	1.792500020949047	0.7007644407332598	4.0648947	4.2526927
TUM-TCGA-CLFVPIDG	TUM-TCGA-CLFVPIDG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLFVPIDG.tif	172.03146922831633	114.24276546556122	161.99168925382654	45.45189048318086	56.75107108727073	41.45380224192801	149.4219746492347	47.31185032352432	5.099555815581337	0.1000079719387755	27	0.0005381058673469	0.4261798469387755	792.0	60.0	2033.9889653366145	0.8748285133859848	0.7173080177856626	226.16174830454145	4.611204152712246	2.6704521879470526	0.6332630842469471	6.040338	6.060792
TUM-TCGA-CLIMWGPR	TUM-TCGA-CLIMWGPR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLIMWGPR.tif	174.30855389030611	102.90726642219389	155.79711415816325	31.54220369619223	29.83572940580051	24.300429095711305	144.3376448235544	27.99778210793904	4.745272612897745	0.1000079719387755	51	0.0010164221938775	0.2957589285714285	290.9803921568628	102.0	404.2123539261423	0.8821036891442071	0.5942386894333367	161.39535755888255	7.028839343017193	5.079855555065485	0.580478689254129	0.53428006	1.0683835
TUM-TCGA-CLPWMANH	TUM-TCGA-CLPWMANH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLPWMANH.tif	175.84034199617346	110.06333705357144	161.48068797831633	36.39680424556428	38.88224602591375	29.3841718226664	149.12812234268705	34.177794494388046	4.908350831458488	0.1000079719387755	64	0.0012755102040816	0.3213289221938775	251.921875	96.5	416.32875774018345	0.8269910418215072	0.693961059447033	102.51343169174676	4.220830311410648	2.7273441499584266	0.6074732773159198	2.9041646	1.6959177
TUM-TCGA-CLQPTHLI	TUM-TCGA-CLQPTHLI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLQPTHLI.tif	189.3363360969388	130.09026227678572	174.02650669642858	45.24848838769901	57.9906580256745	41.98938761633759	164.48436835671768	47.67198934952754	5.167876591392956	0.1000079719387755	89	0.001773756377551	0.2834024234693877	159.77528089887642	87.0	177.8388838315434	0.8249743423764526	0.6868410750979814	78.23816491424596	2.317584597385824	3.7929145633145125	0.3792790959356258	6.5619636	-0.8468169
TUM-TCGA-CLVLFSWG	TUM-TCGA-CLVLFSWG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLVLFSWG.tif	182.0479312818877	121.56371572066328	166.5388632015306	43.79526851828163	58.24603071186089	42.57041553185296	156.71683673469386	47.42996867644757	5.111727878256074	0.1000079719387755	71	0.001415019132653	0.2939453125	207.7323943661972	66.0	395.1739127839428	0.8287688322906759	0.7266636009211226	82.38499477337344	1.7645390368314653	2.6118241270860785	0.4031975799860085	7.1676154	3.4872901
TUM-TCGA-CLVNGWNI	TUM-TCGA-CLVNGWNI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLVNGWNI.tif	164.4479830994898	95.28864397321428	150.0289381377551	30.30941436926616	28.80971939515188	23.07598828410746	136.58852173681973	26.766868094843648	4.684990708442648	0.1000079719387755	71	0.001415019132653	0.353156887755102	249.5774647887324	48.0	562.147458524867	0.8281475911529245	0.6580394356808237	125.93561056669674	7.078410536725889	5.099685272127716	0.5812411601803797	1.0585448	1.3034014
TUM-TCGA-CMCLPGFF	TUM-TCGA-CMCLPGFF.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CMCLPGFF.tif	175.38396843112244	116.61926020408164	162.86021205357142	43.130044547506806	57.51377218796762	41.61868362115859	151.62114689625852	46.81265913801932	5.04904540155553	0.0999880420918367	20	0.0003985969387755	0.3135961415816326	786.75	58.0	3128.0452981854337	0.83653914329029	0.7642833988295635	182.8924584033264	4.2442614457015235	2.8221689292775602	0.6006231181063729	6.129143	6.201832
TUM-TCGA-CMGIPKVE	TUM-TCGA-CMGIPKVE.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CMGIPKVE.tif	180.64526865433675	140.24673150510205	175.01951132015307	58.63832354541735	86.34050928276511	62.26341604735635	165.30383715986397	68.86142098375588	4.114444435467818	0.1000079719387755	3	5.978954081632653e-05	0.4876634247448979	8156.333333333333	2884.0	9544.91160543436	0.946177801421236	0.6830865985454172	653.9428688644986	20.39042190327702	19.145876219356726	0.5157392793839721	6.956152	8.882291
TUM-TCGA-CMMHPWHP	TUM-TCGA-CMMHPWHP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CMMHPWHP.tif	159.58878746811226	95.08215082908164	151.25845025510205	34.66807820978827	31.723033155028805	24.92339763561306	135.30979618409862	29.81662472682877	4.750365221626714	0.1000079719387755	48	0.0009566326530612	0.4251434948979591	444.4166666666667	78.5	798.7173528365477	0.8429473171195999	0.7036335768354892	153.9706175494626	6.560293232658183	4.0969712085809995	0.6155700901323773	2.5061734	4.200549
TUM-TCGA-CMMYNLWG	TUM-TCGA-CMMYNLWG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CMMYNLWG.tif	196.9349689094388	150.87930484693877	187.7879663584184	42.17987194915735	62.53610326346699	42.80185169745593	178.53408003826533	48.56787190973464	4.836177082858309	0.1000079719387755	44	0.0008769132653061	0.2577925701530612	293.97727272727275	62.0	735.1546679761392	0.8410088167357351	0.6562029725565758	117.01334933782732	3.382017417097553	4.077517340039216	0.45338181632063207	9.206524	5.283903
TUM-TCGA-CNFVHYRL	TUM-TCGA-CNFVHYRL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CNFVHYRL.tif	185.2962970344388	131.07260443239795	173.64485012755102	41.719567119183125	62.28740636877323	42.85012480421109	163.33791719812925	48.30076378233876	4.812271373496087	0.0999880420918367	61	0.0012157206632653	0.3158880739795918	259.8360655737705	69.0	874.1021656970789	0.8283585920763246	0.7427500580328203	109.64469868332462	2.2501365808238134	2.5475820746815563	0.4690013613536483	6.2963696	1.6322088
TUM-TCGA-CNPSCKCI	TUM-TCGA-CNPSCKCI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CNPSCKCI.tif	168.0489875637755	107.4799505739796	155.0997688137755	46.45150695271122	63.914051472047504	46.38931044273201	143.54290231717687	51.631708106374745	4.926888861526372	0.1000079719387755	16	0.0003188775510204	0.4794523278061224	1503.5625	72.0	3293.193415378719	0.8303677845703277	0.7091875996243924	318.2907060000831	6.502480720653675	4.262286141069703	0.6040521642669988	5.741531	7.6915107
TUM-TCGA-CNQIDRGC	TUM-TCGA-CNQIDRGC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CNQIDRGC.tif	168.86075015943877	106.1037747130102	154.97072305484693	42.6838442044518	51.28038636992696	38.66436492789678	143.31174930909864	43.62077887172336	5.039215994854004	0.1000079719387755	29	0.0005779655612244	0.4526068239795918	783.1034482758621	57.0	3575.3888464181846	0.7962118764987459	0.7328117092802533	247.44865512453487	5.33961572371445	2.918915915628796	0.646557518563806	4.764979	6.216594
TUM-TCGA-CNSQDAMI	TUM-TCGA-CNSQDAMI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CNSQDAMI.tif	177.62858737244898	122.45691167091836	167.45669244260205	42.98274478828795	61.30523833531665	42.71655649830425	155.8473971619898	48.37978930466666	4.759680004281112	0.1000079719387755	39	0.0007772640306122	0.3947504783163265	507.87179487179486	95.0	1314.5879373788223	0.8058346552860505	0.7227830669610491	181.80075006874333	3.6537395765505405	1.9520192529518081	0.6517832264423158	6.1660314	5.067559
TUM-TCGA-CPCAGHDM	TUM-TCGA-CPCAGHDM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPCAGHDM.tif	170.91312579719389	108.47542649872447	156.54934630102042	44.02953525075095	55.2961302777514	40.96196978079396	145.31263286564626	46.1287309971118	5.073838506508764	0.1000079719387755	51	0.0010164221938775	0.424984056122449	418.11764705882354	72.0	1712.129629587699	0.7998849998488486	0.7477690297031261	128.05386137058008	3.659066918272673	2.0466204869235587	0.6413016799588988	5.1834908	5.1906962
TUM-TCGA-CPFCSCFG	TUM-TCGA-CPFCSCFG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPFCSCFG.tif	157.55819515306123	98.85835857780611	147.16368383290816	49.792778114449206	66.3311290821733	49.99070039965941	134.5267458545918	54.9676394457637	4.983925870541301	0.1000079719387755	19	0.0003786670918367	0.5750358737244898	1518.578947368421	72.0	3303.4502428408405	0.8565422424456133	0.7682507107478567	217.541727309496	7.233188492864825	5.2804539758158855	0.5780242252380258	5.8261547	7.757336
TUM-TCGA-CPGFFWEW	TUM-TCGA-CPGFFWEW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPGFFWEW.tif	180.203125	122.68343431122447	168.51975047831633	43.41162599080455	57.96923659488954	40.93052412407722	157.1354365965136	46.734384081294415	4.972522282837051	0.0999481823979591	37	0.0007374043367346	0.3461216517857143	469.3783783783784	72.0	1445.954157087067	0.8063642526122422	0.742781033030005	138.25752692868528	4.947126580447148	4.43092528982778	0.5275217762580063	5.157079	0.9274066
TUM-TCGA-CPRFWWSW	TUM-TCGA-CPRFWWSW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPRFWWSW.tif	172.37563775510205	116.04753268494898	164.47265625	40.728705931298215	50.413647620868055	36.421320204752206	150.96527556335033	41.74024579243791	4.928336434748324	0.1000079719387755	46	0.0009167729591836	0.4436383928571428	483.9130434782609	95.0	1282.3663558825274	0.8276534167320272	0.7096521783624017	168.8496328792153	3.796321565401609	1.1242022631599657	0.7715279302918028	5.2522373	4.834046
TUM-TCGA-CPTKLVLW	TUM-TCGA-CPTKLVLW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPTKLVLW.tif	192.64235889668367	141.07449776785714	181.1315369897959	47.10531453132487	60.19645431743682	45.2188656631234	171.61613121811226	50.20253877179919	5.2195312520025166	0.1000079719387755	105	0.0020926339285714	0.1704799107142857	81.46666666666667	58.0	71.32328367125838	0.8076231018905063	0.674270562604999	51.09799866940565	3.4322235379478037	5.4900164253440815	0.3846818234063137	6.7742147	-0.8846865
TUM-TCGA-CPYFQSVS	TUM-TCGA-CPYFQSVS.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPYFQSVS.tif	168.1677694515306	105.60016741071428	154.52989477040816	47.53231474071206	61.1963661336964	44.55405032080615	142.76594387755105	50.2666393658545	4.914316544099439	0.1000079719387755	24	0.0004783163265306	0.499202806122449	1043.6666666666667	43.5	3087.510751218349	0.8529206940453152	0.7232967573518065	241.03538948063647	5.859403966062607	3.5519583840696307	0.6225882872292423	5.8370676	7.471109
TUM-TCGA-CQIWAHAK	TUM-TCGA-CQIWAHAK.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CQIWAHAK.tif	174.3358378507653	105.98220264668367	158.1053093112245	37.570220127876894	38.75855760174437	30.37863785534859	146.14111660289117	34.83367920197916	4.946588761377738	0.0999880420918367	80	0.001594387755102	0.3129583864795918	196.2875	90.5	311.8129324510932	0.8422770860070287	0.7583259902520025	79.7575468531916	4.227410063235148	3.38422731249444	0.55538773782296	3.7504685	1.529098
TUM-TCGA-CQKQMSYT	TUM-TCGA-CQKQMSYT.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CQKQMSYT.tif	181.5246731505102	122.07258450255102	166.64297672193877	44.3324794158765	61.253641220777766	43.68547863565617	156.74674479166663	49.01983369046314	5.007647104852319	0.0999681122448979	50	0.0009964923469387	0.3333466198979591	334.52	96.0	671.1624614055825	0.8282090078932589	0.7808600148610947	102.72096531242	3.3344645753642164	3.4964245201246125	0.4881450318914301	5.3606424	0.944473
TUM-TCGA-CQPASATD	TUM-TCGA-CQPASATD.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CQPASATD.tif	173.33731265943877	104.50243144132654	156.94987643494898	33.0563762555055	35.33638282336809	27.66437169575389	144.92987351190476	31.366083262250687	4.848809120090229	0.1000079719387755	71	0.001415019132653	0.3056441326530612	216.0	44.0	432.1735110600508	0.836975185471409	0.6536628885780944	113.94879219196883	5.434633133744061	3.8043160439941706	0.5882306558021897	1.1224298	0.98598766
TUM-TCGA-CQRQEANP	TUM-TCGA-CQRQEANP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CQRQEANP.tif	206.03083147321428	166.10206074617346	198.58420360331635	39.74260779712276	59.21937047809781	40.96197620835077	190.23903194090136	46.04161792539445	4.746968077387853	0.1000079719387755	61	0.0012157206632653	0.1717354910714285	141.2622950819672	65.0	226.6378566933068	0.8300041565759083	0.6965681085426924	74.03324399371668	3.8598046217090793	5.547313584083093	0.4103068056838609	11.228847	2.7726793
TUM-TCGA-CQVVNQFH	TUM-TCGA-CQVVNQFH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CQVVNQFH.tif	169.7183912627551	108.42149633290816	160.2048190369898	37.20172106012616	39.94319766445218	30.61069209538997	146.11490221088437	35.23604062499212	4.90685677851239	0.1000079719387755	64	0.0012755102040816	0.3872568558673469	303.609375	48.5	579.0521516125377	0.8116858366410655	0.7130322196047036	117.69514277048148	4.356770841294928	2.5150375654216797	0.6340064482933714	3.4859405	3.2445993
TUM-TCGA-CQYAGGIY	TUM-TCGA-CQYAGGIY.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CQYAGGIY.tif	185.48937739158163	133.79886798469389	176.57174744897958	37.277959866599495	51.3132084733876	36.65349518296372	165.28666427508506	41.2596942267762	5.050530940026955	0.1000079719387755	39	0.0007772640306122	0.2726203762755102	350.7435897435897	111.0	1332.44553875232	0.8215772918292785	0.7624717857641148	107.45512074419652	2.2278667401948318	2.6223731160251096	0.45933125087366933	5.6087933	3.6276233
TUM-TCGA-CRCSQPQQ	TUM-TCGA-CRCSQPQQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CRCSQPQQ.tif	172.1710977359694	103.19666772959184	157.32368064413265	34.217986760526585	30.86028722910418	24.708627335428268	144.23048203656464	29.4584175617138	4.7945760004835645	0.0999681122448979	77	0.0015345982142857	0.3197345344387755	208.3506493506493	94.0	278.0897157969813	0.828034108420056	0.737196700379678	83.7869824883236	6.031193070046142	4.875988969721631	0.5529561208437073	3.155707	1.489146
TUM-TCGA-CSQPIFIC	TUM-TCGA-CSQPIFIC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CSQPIFIC.tif	162.63454639668367	100.97042410714286	156.01205755739795	32.30047036480347	29.1930897601402	23.25961564363316	139.87234268707485	27.790333309444595	4.714318986472068	0.1000079719387755	60	0.0011957908163265	0.4070671237244898	340.4166666666667	71.5	964.15611273394	0.80513009093473	0.6957177368477793	138.14901628033624	6.573369189020321	4.469534242472975	0.5952573279119425	2.512012	3.8355672
TUM-TCGA-CTDMWPAI	TUM-TCGA-CTDMWPAI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CTDMWPAI.tif	168.49455915178572	106.45101243622447	156.77427455357142	38.38238034862159	43.88857962667699	33.3262733310001	143.90661538052723	37.95605500203522	4.985929181918085	0.1000079719387755	28	0.0005580357142857	0.3548110650510204	635.8214285714286	62.0	1903.311119631324	0.8738793118928572	0.7744004113424694	166.78341311602827	4.842757393084886	2.7558553173534888	0.6373212555539629	4.5889688	4.332295
TUM-TCGA-CTEILLGN	TUM-TCGA-CTEILLGN.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CTEILLGN.tif	177.5266262755102	120.31734295280611	165.83920599489795	46.13281106676196	63.05689678936105	45.23986497032038	154.56105840773807	50.89705610542234	5.076913807555204	0.1000079719387755	34	0.0006776147959183	0.3878547512755102	572.3823529411765	71.5	1377.652329886435	0.8516703555909978	0.7159946409265352	158.83695242732244	3.5365809451419734	2.4992684134381435	0.5859292926379336	6.793564	5.854044
